state,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
42,501,8,0.04,0.51,0.07,0.92,0.09,0.03,0.38,0.47,0.27,0.35,0.06,1.0,0.47,0.72,0.14,0.52,0.44,0.19,0.62,0.45,0.35,0.34,0.4,0.43,0.34,0.49,0.01,0.1,0.15,0.29,0.22,0.25,0.66,0.48,0.35,0.44,0.31,0.39,0.37,0.41,0.41,0.54,0.74,0.75,0.84,0.68,0.57,0.63,0.01,0.13,0.01,0.24,0.31,0.32,0.33,0.06,0.07,0.06,0.06,0.92,0.04,0.24,0.25,0.56,0.62,0.32,0.79,0.08,0.4,0.5,0.04,0.78,0.74,0.13,0.47,0.42,0.04,0.1,0.28,0.25,0.23,0.59,0.55,0.55,0.54,0.41,0.52,0.44,0.0,0.0,0.1,0.62,0.7,0.75,0.64,0.06,0.13,0.16,0.0
51,899,8,0.03,0.59,0.2,0.75,0.19,0.1,0.38,0.62,0.35,0.11,0.04,1.0,0.58,0.91,0.16,0.47,0.1,0.14,0.3,0.55,0.46,0.48,0.34,0.55,0.32,0.5,0.01,0.09,0.21,0.26,0.41,0.15,0.84,0.12,0.28,0.28,0.52,0.5,0.42,0.48,0.5,0.59,0.76,0.76,0.79,0.66,0.61,0.68,0.01,0.23,0.01,0.3,0.5,0.6,0.71,0.16,0.23,0.25,0.28,0.83,0.17,0.32,0.31,0.62,0.62,0.59,0.59,0.14,0.33,0.5,0.04,0.71,0.6,0.11,0.25,0.88,0.25,0.29,0.36,0.37,0.36,0.64,0.58,0.62,0.62,0.44,0.71,0.5,0.0,0.0,0.22,0.33,0.16,0.06,0.27,0.03,0.23,0.06,0.0
6,1199,8,0.01,0.48,0.02,0.77,0.84,0.05,0.37,0.26,0.2,0.5,0.02,1.0,1.0,0.59,0.56,0.94,0.41,0.07,0.58,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.0,0.04,0.06,0.04,1.0,0.17,0.47,0.32,0.64,0.01,1.0,0.11,0.24,0.19,0.15,0.37,0.95,0.96,0.98,0.93,0.06,0.01,0.0,0.0,0.01,0.45,0.37,0.47,0.47,0.53,0.38,0.44,0.4,0.67,0.19,0.16,0.19,0.53,0.52,0.4,0.94,0.04,0.12,1.0,0.01,0.88,0.93,0.12,0.23,0.44,0.0,0.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09,0.63,0.07,0.0,0.0,0.49,0.35,0.79,0.85,0.76,0.01,0.23,0.05,0.0
6,907,8,0.05,0.64,0.03,0.84,0.21,0.33,0.45,0.5,0.3,0.24,0.0,0.0,0.39,0.6,0.27,0.3,0.37,0.6,0.45,0.36,0.26,0.25,0.31,0.21,0.26,0.35,0.04,0.25,0.32,0.43,0.14,0.44,0.51,0.43,0.26,0.56,0.26,0.59,0.34,0.6,0.61,0.65,0.64,0.65,0.66,0.63,0.3,0.33,0.02,0.27,0.02,0.25,0.33,0.39,0.41,0.12,0.14,0.15,0.15,0.77,0.16,0.41,0.41,0.69,0.68,0.7,0.48,0.34,0.44,0.5,0.03,0.87,0.5,0.11,0.27,0.77,0.23,0.28,0.35,0.34,0.32,0.46,0.43,0.49,0.43,0.44,0.71,0.28,0.0,0.0,0.21,0.63,0.32,0.44,0.76,0.02,0.39,0.0,0.0
53,1583,8,0.27,0.37,0.22,0.67,0.42,0.07,0.39,0.5,0.33,0.42,0.28,1.0,0.23,0.43,0.15,0.41,0.47,0.55,0.61,0.26,0.24,0.27,0.23,0.12,0.16,0.28,0.26,0.44,0.23,0.35,0.24,0.46,0.4,0.35,0.45,0.45,0.34,0.76,0.48,0.77,0.8,0.46,0.42,0.44,0.5,0.42,0.38,0.41,0.12,0.31,0.09,0.27,0.34,0.48,0.51,0.15,0.16,0.21,0.2,0.83,0.15,0.32,0.26,0.37,0.41,0.36,0.42,0.23,0.59,0.0,0.28,0.73,0.42,0.62,0.37,0.33,0.27,0.28,0.13,0.12,0.12,0.25,0.28,0.31,0.27,0.59,0.44,0.43,0.23,0.04,0.23,0.47,0.45,0.63,0.58,0.14,0.31,0.22,0.45
25,655,8,0.0,0.24,0.01,0.95,0.01,0.01,0.22,0.23,0.13,1.0,0.0,0.0,0.27,0.04,0.19,0.55,0.87,0.31,1.0,0.31,0.34,0.33,0.11,0.06,0.29,0.48,0.0,0.13,0.1,0.19,0.41,0.6,0.19,0.11,0.38,0.3,0.38,0.25,0.23,0.35,0.32,0.24,0.67,0.71,0.86,0.67,0.36,0.43,0.0,0.05,0.0,0.34,0.25,0.2,0.25,0.09,0.06,0.04,0.05,0.91,0.04,0.11,0.11,0.27,0.25,0.29,0.76,0.04,0.36,0.5,0.2,0.0,0.76,0.01,0.93,0.65,0.08,0.08,0.42,0.41,0.4,0.4,0.49,0.57,0.56,0.83,0.68,0.75,0.0,0.0,0.11,0.65,0.67,0.72,0.68,0.06,0.04,0.03,0.0
36,768,8,0.02,0.32,0.2,0.81,0.08,0.05,0.28,0.43,0.26,0.59,0.0,0.0,0.29,0.45,0.04,0.52,0.66,0.49,0.57,0.31,0.31,0.32,0.22,0.3,0.5,0.33,0.02,0.3,0.45,0.54,0.29,0.33,0.44,0.48,0.51,0.33,0.38,0.56,0.56,0.59,0.61,0.4,0.37,0.4,0.44,0.39,0.42,0.49,0.02,0.37,0.01,0.23,0.24,0.26,0.33,0.08,0.07,0.07,0.08,0.86,0.05,0.21,0.17,0.3,0.4,0.26,0.41,0.1,0.62,0.0,0.04,0.68,0.38,0.51,0.65,0.0,0.31,0.35,0.22,0.2,0.21,0.38,0.4,0.44,0.4,0.59,0.43,0.56,0.08,0.0,0.14,0.83,0.6,0.81,0.8,0.02,0.26,0.09,0.0
1,62,8,0.01,0.38,0.35,0.71,0.04,0.01,0.39,0.46,0.31,0.49,0.0,0.0,0.23,0.43,0.48,0.36,0.53,0.41,0.44,0.29,0.27,0.3,0.18,0.19,0.2,0.8,0.02,0.38,0.51,0.59,0.32,0.37,0.43,0.64,0.3,0.52,0.46,0.47,0.31,0.42,0.46,0.43,0.63,0.62,0.66,0.53,0.51,0.47,0.01,0.22,0.0,0.41,0.3,0.29,0.65,0.04,0.02,0.02,0.04,0.96,0.02,0.19,0.18,0.38,0.43,0.32,0.58,0.12,0.45,0.5,0.03,0.66,0.55,0.18,0.26,0.58,0.42,0.41,0.1,0.1,0.12,0.08,0.14,0.15,0.15,0.24,0.17,0.33,0.0,0.0,0.03,0.78,0.56,0.67,0.71,0.09,0.05,0.0,0.0
45,619,8,0.0,0.33,0.52,0.59,0.01,0.01,0.34,0.43,0.29,0.65,0.02,1.0,0.11,0.35,0.18,0.18,0.73,0.54,0.39,0.13,0.15,0.18,0.17,0.0,0.1,0.32,0.02,0.52,0.93,0.94,0.13,0.4,0.35,0.76,0.13,0.86,0.17,0.54,0.42,0.6,0.6,0.4,0.31,0.31,0.37,0.3,0.57,0.45,0.01,0.47,0.0,0.53,0.59,0.62,0.52,0.02,0.02,0.02,0.01,0.97,0.03,0.22,0.19,0.34,0.3,0.44,0.42,0.19,0.7,0.0,0.01,0.75,0.46,0.15,0.42,0.4,0.92,0.09,0.05,0.05,0.06,0.06,0.11,0.12,0.14,0.54,0.36,0.64,0.0,0.0,0.01,0.84,0.63,0.64,0.78,0.01,0.17,0.0,0.0
53,1688,8,0.03,0.45,0.04,0.82,0.08,0.19,0.49,0.51,0.41,0.53,0.0,0.0,0.16,0.38,1.0,0.47,0.59,0.47,0.54,0.22,0.21,0.22,0.15,0.11,0.2,0.17,0.04,0.51,0.3,0.35,0.25,0.61,0.26,0.23,0.61,0.38,0.38,0.62,0.57,0.57,0.61,0.42,0.52,0.56,0.53,0.54,0.43,0.45,0.01,0.18,0.01,0.44,0.56,0.59,0.63,0.2,0.22,0.21,0.21,0.81,0.2,0.28,0.23,0.33,0.35,0.35,0.47,0.19,0.61,0.0,0.04,0.73,0.47,0.3,0.57,0.25,0.36,0.26,0.08,0.07,0.08,0.14,0.17,0.19,0.15,0.45,0.22,0.22,0.04,0.03,0.19,0.49,0.4,0.49,0.5,0.03,0.21,0.07,0.0
37,591,8,0.05,0.64,0.92,0.24,0.08,0.03,0.38,0.61,0.36,0.35,0.06,1.0,0.14,0.51,0.37,0.23,0.47,0.64,0.44,0.15,0.19,0.28,0.2,0.21,0.12,0.4,0.07,0.56,0.41,0.43,0.24,0.28,0.51,0.45,0.61,0.57,0.33,0.55,0.4,0.63,0.61,0.49,0.34,0.34,0.4,0.3,0.48,0.45,0.06,0.75,0.01,0.53,0.58,0.51,0.49,0.07,0.07,0.05,0.05,0.93,0.03,0.23,0.22,0.44,0.35,0.53,0.18,0.18,0.51,0.5,0.05,0.75,0.25,0.2,0.49,0.48,0.5,0.4,0.09,0.09,0.1,0.08,0.14,0.18,0.17,0.41,0.53,0.49,0.02,0.0,0.05,0.62,0.39,0.43,0.22,0.06,0.16,0.01,0.0
22,796,8,0.1,0.43,0.81,0.35,0.03,0.02,0.47,0.5,0.35,0.43,0.11,1.0,0.16,0.41,0.18,0.3,0.51,0.56,0.47,0.18,0.22,0.32,0.17,0.14,0.24,0.58,0.15,0.63,0.52,0.53,0.28,0.72,0.29,0.35,0.57,0.39,0.4,0.6,0.46,0.63,0.64,0.52,0.39,0.38,0.32,0.36,0.43,0.33,0.08,0.48,0.0,0.35,0.3,0.36,0.44,0.02,0.02,0.02,0.02,0.81,0.06,0.33,0.29,0.44,0.46,0.44,0.49,0.21,0.5,0.5,0.16,0.58,0.49,0.47,0.65,0.46,0.38,0.36,0.07,0.08,0.09,0.07,0.16,0.19,0.18,0.55,0.28,0.42,0.01,0.01,0.02,0.85,0.6,0.82,0.8,0.09,0.18,0.05,0.72
41,1391,8,0.16,0.43,0.03,0.87,0.15,0.11,0.38,0.48,0.32,0.46,0.17,1.0,0.22,0.45,0.37,0.5,0.54,0.36,0.55,0.26,0.26,0.26,0.12,0.12,0.28,0.23,0.13,0.38,0.23,0.31,0.34,0.4,0.36,0.25,0.53,0.32,0.47,0.8,0.46,0.72,0.78,0.4,0.51,0.55,0.51,0.49,0.51,0.57,0.06,0.25,0.04,0.46,0.52,0.57,0.59,0.18,0.18,0.18,0.17,0.86,0.12,0.24,0.2,0.35,0.38,0.35,0.45,0.18,0.57,0.0,0.09,0.87,0.44,0.15,0.21,0.6,0.28,0.24,0.11,0.1,0.11,0.24,0.25,0.26,0.24,0.47,0.4,0.5,0.1,0.04,0.16,0.43,0.32,0.44,0.52,0.12,0.22,0.14,1.0
34,691,8,0.04,0.21,0.11,0.68,0.27,0.56,0.29,0.77,0.42,0.35,0.05,1.0,0.38,0.6,0.21,0.48,0.35,0.42,0.19,0.3,0.51,0.59,0.25,0.07,0.31,0.28,0.05,0.43,0.6,0.52,0.65,0.38,0.62,0.37,0.39,0.29,0.7,0.41,0.95,0.45,0.45,0.41,0.3,0.3,0.34,0.36,0.25,0.19,0.04,0.72,0.04,0.33,0.34,0.39,0.46,0.39,0.35,0.37,0.39,0.29,0.57,0.28,0.16,0.21,0.2,0.3,0.0,0.28,0.95,0.0,0.13,0.42,0.0,0.21,0.44,0.0,0.29,0.41,0.64,0.67,0.64,0.32,0.47,0.69,0.45,0.42,0.73,1.0,0.05,0.0,0.5,0.35,0.59,0.47,0.36,0.0,1.0,1.0,1.0
36,1582,8,0.25,0.37,0.4,0.62,0.13,0.05,0.57,0.66,0.55,0.46,0.26,1.0,0.16,0.4,0.1,0.41,0.53,0.62,0.51,0.21,0.21,0.24,0.21,0.13,0.19,0.19,0.31,0.6,0.38,0.5,0.35,0.53,0.33,0.27,0.73,0.36,0.45,0.56,0.83,0.54,0.57,0.46,0.17,0.22,0.19,0.21,0.41,0.42,0.27,0.84,0.07,0.52,0.51,0.49,0.45,0.23,0.2,0.17,0.15,0.82,0.11,0.32,0.23,0.31,0.4,0.29,0.28,0.12,0.59,0.0,0.35,0.62,0.26,0.33,0.34,0.0,0.51,0.29,0.13,0.12,0.12,0.25,0.27,0.3,0.27,0.68,0.38,0.64,0.24,0.12,0.19,0.75,0.45,0.66,0.67,0.07,0.55,0.61,0.78
12,1572,8,0.09,0.33,0.14,0.84,0.12,0.16,0.25,0.36,0.18,0.82,0.1,1.0,0.33,0.35,0.09,0.53,0.74,0.13,0.52,0.35,0.32,0.32,0.28,0.2,0.27,0.46,0.04,0.16,0.21,0.35,0.26,0.28,0.42,0.2,0.3,0.2,0.4,0.39,0.25,0.42,0.43,0.35,0.71,0.73,0.82,0.53,0.58,0.62,0.01,0.12,0.07,0.23,0.27,0.34,0.38,0.26,0.27,0.31,0.32,0.69,0.12,0.13,0.13,0.36,0.35,0.36,0.72,0.15,0.71,0.0,0.16,0.58,0.72,0.01,0.29,0.81,0.05,0.1,0.21,0.19,0.17,0.58,0.53,0.59,0.57,0.58,0.63,0.5,0.0,0.0,0.48,0.11,0.4,0.53,0.37,0.05,0.3,0.06,0.58
10,408,8,0.03,0.51,0.6,0.47,0.12,0.05,0.64,0.69,0.6,0.31,0.04,1.0,0.32,0.62,0.25,0.48,0.42,0.34,0.67,0.36,0.31,0.37,0.24,0.28,0.43,0.36,0.03,0.32,0.21,0.29,0.42,0.21,0.61,0.31,0.54,0.32,0.49,0.51,0.63,0.57,0.56,0.44,0.45,0.43,0.56,0.47,0.62,0.69,0.03,0.56,0.01,0.24,0.27,0.33,0.35,0.06,0.06,0.07,0.07,0.88,0.05,0.21,0.18,0.39,0.45,0.36,0.45,0.12,0.5,0.5,0.03,0.79,0.43,0.16,0.39,0.6,0.22,0.18,0.2,0.19,0.19,0.29,0.33,0.36,0.34,0.39,0.34,0.21,0.01,0.01,0.11,0.34,0.34,0.46,0.19,0.06,0.11,0.03,0.0
29,348,8,0.0,0.35,0.01,0.98,0.05,0.01,0.24,0.29,0.17,0.65,0.02,1.0,0.48,0.55,0.22,0.85,0.64,0.07,0.69,0.47,0.46,0.44,0.35,0.21,0.41,0.31,0.0,0.07,0.18,0.27,0.47,0.23,0.48,0.33,0.49,0.15,0.62,0.22,0.24,0.31,0.28,0.34,0.86,0.89,0.91,0.83,0.32,0.46,0.0,0.04,0.0,0.04,0.03,0.04,0.14,0.01,0.01,0.01,0.03,0.94,0.06,0.12,0.13,0.4,0.38,0.28,0.94,0.02,0.22,0.5,0.0,0.96,0.92,0.09,0.27,0.4,0.02,0.0,0.21,0.2,0.19,0.38,0.33,0.38,0.34,0.58,0.09,0.18,0.0,0.0,0.1,0.76,0.91,0.83,0.9,0.01,0.29,0.07,0.0
9,298,8,0.0,0.48,0.02,0.96,0.06,0.05,0.39,0.43,0.26,0.3,0.0,0.0,0.56,0.72,0.28,0.64,0.36,0.09,0.35,0.55,0.43,0.42,0.43,0.22,0.48,0.34,0.0,0.07,0.1,0.22,0.42,0.27,0.73,0.45,0.37,0.36,0.49,0.39,0.36,0.45,0.43,0.51,0.81,0.82,0.9,0.87,0.53,0.67,0.0,0.11,0.0,0.46,0.37,0.38,0.35,0.09,0.06,0.06,0.05,0.92,0.08,0.19,0.2,0.53,0.55,0.37,0.78,0.05,0.38,0.5,0.04,0.41,0.75,0.07,0.88,0.54,0.06,0.93,0.49,0.45,0.43,0.59,0.63,0.69,0.72,0.63,0.67,0.47,0.03,0.0,0.08,0.63,0.6,0.56,0.69,0.05,0.06,0.05,0.0
34,187,8,0.0,0.28,0.06,0.9,0.11,0.08,0.25,0.53,0.31,0.46,0.02,1.0,0.4,0.6,0.09,0.48,0.5,0.16,0.57,0.46,0.46,0.45,0.58,0.43,0.33,0.6,0.01,0.17,0.16,0.31,0.33,0.24,0.66,0.03,0.11,0.14,0.38,0.59,0.6,0.52,0.57,0.34,0.53,0.56,0.55,0.48,0.76,0.7,0.0,0.14,0.0,0.39,0.49,0.54,0.59,0.15,0.17,0.17,0.17,0.82,0.11,0.18,0.14,0.32,0.29,0.4,0.43,0.12,0.47,0.5,0.21,0.0,0.46,0.12,0.89,0.67,0.14,0.14,0.34,0.34,0.33,0.64,0.6,0.64,0.65,0.57,0.46,0.76,0.0,0.0,0.16,0.36,0.42,0.48,0.45,0.02,0.15,0.37,0.0
25,562,8,0.02,0.37,0.04,0.93,0.05,0.05,0.3,0.46,0.26,0.54,0.0,0.0,0.27,0.46,0.33,0.47,0.6,0.46,0.51,0.32,0.28,0.27,0.24,0.04,0.28,0.13,0.02,0.28,0.55,0.56,0.21,0.63,0.36,0.75,0.43,0.56,0.38,0.59,0.47,0.47,0.54,0.39,0.53,0.59,0.57,0.64,0.47,0.47,0.01,0.24,0.01,0.18,0.16,0.15,0.23,0.11,0.09,0.07,0.1,0.72,0.09,0.12,0.11,0.34,0.45,0.26,0.45,0.07,0.67,0.0,0.03,0.69,0.4,0.08,0.42,0.04,0.28,0.6,0.27,0.26,0.24,0.21,0.33,0.37,0.31,0.45,0.52,0.49,0.0,0.0,0.25,0.79,0.55,0.81,0.81,0.06,0.08,0.02,0.0
34,581,8,0.0,0.53,0.04,0.88,0.36,0.03,0.3,0.27,0.16,0.51,0.02,1.0,0.89,0.65,0.2,0.84,0.56,0.03,0.61,0.86,0.78,0.77,0.59,0.0,0.53,0.85,0.0,0.02,0.05,0.07,0.88,0.07,0.57,0.32,0.58,0.06,0.91,0.07,0.28,0.17,0.13,0.49,0.97,0.97,0.98,0.72,0.26,0.36,0.0,0.05,0.01,0.21,0.59,0.54,0.5,0.14,0.35,0.29,0.24,0.81,0.07,0.13,0.16,0.59,0.57,0.43,0.94,0.02,0.08,0.5,0.0,0.92,0.93,0.0,0.45,0.23,0.01,0.06,0.71,0.69,0.64,0.96,0.98,1.0,1.0,0.65,0.58,0.68,0.0,0.0,0.28,0.4,0.89,0.77,0.69,0.01,0.33,0.76,0.0
25,1770,8,0.0,0.53,0.01,0.98,0.09,0.01,0.34,0.37,0.29,0.54,0.02,0.97,0.77,0.62,0.29,0.77,0.59,0.1,0.66,0.79,0.73,0.71,0.33,0.0,0.4,0.67,0.0,0.04,0.1,0.1,0.76,0.29,0.53,0.26,0.66,0.08,0.85,0.1,0.43,0.11,0.11,0.56,0.95,0.95,0.98,0.88,0.42,0.43,0.0,0.04,0.01,0.14,0.13,0.2,0.22,0.08,0.06,0.09,0.09,0.85,0.03,0.27,0.28,0.58,0.62,0.13,0.92,0.01,0.22,0.5,0.0,0.94,0.87,0.21,0.62,0.35,0.0,0.0,0.63,0.65,0.71,0.29,0.47,0.62,0.41,0.56,0.53,0.47,0.0,0.0,0.22,0.79,0.97,0.85,0.92,0.03,0.09,0.42,0.0
34,730,8,0.04,0.61,0.06,0.92,0.09,0.08,0.38,0.48,0.27,0.29,0.03,0.59,0.54,0.71,0.37,0.51,0.37,0.15,0.39,0.51,0.38,0.36,0.46,0.3,0.35,0.56,0.01,0.09,0.22,0.34,0.25,0.34,0.63,0.34,0.3,0.36,0.4,0.27,0.32,0.27,0.28,0.63,0.87,0.84,0.9,0.77,0.45,0.49,0.01,0.16,0.01,0.14,0.14,0.17,0.18,0.06,0.06,0.06,0.06,0.83,0.07,0.31,0.33,0.66,0.65,0.5,0.89,0.06,0.37,0.5,0.04,0.77,0.88,0.2,0.69,0.73,0.07,0.07,0.37,0.35,0.33,0.59,0.57,0.65,0.6,0.74,0.79,0.82,0.0,0.0,0.19,0.6,0.55,0.44,0.74,0.29,0.03,0.2,0.0
42,978,8,0.05,0.6,0.03,0.95,0.09,0.02,0.36,0.41,0.25,0.31,0.07,1.0,0.58,0.75,0.09,0.69,0.39,0.16,0.51,0.55,0.42,0.41,0.39,0.21,0.36,0.46,0.01,0.08,0.15,0.24,0.42,0.17,0.64,0.39,0.47,0.3,0.51,0.28,0.37,0.31,0.31,0.61,0.84,0.85,0.86,0.86,0.39,0.54,0.01,0.08,0.01,0.1,0.14,0.23,0.32,0.03,0.03,0.05,0.06,0.9,0.04,0.29,0.3,0.62,0.73,0.24,0.79,0.04,0.29,0.5,0.02,0.9,0.71,0.03,0.16,0.54,0.02,0.1,0.35,0.34,0.34,0.57,0.56,0.61,0.57,0.42,0.58,0.37,0.01,0.0,0.1,0.71,0.68,0.75,0.71,0.05,0.19,0.2,0.0
28,1543,8,0.01,0.37,0.52,0.53,0.23,0.02,0.77,0.9,0.88,0.26,0.0,0.0,0.09,0.64,0.46,0.4,0.26,0.43,0.25,0.21,0.17,0.24,0.13,0.39,0.11,0.26,0.05,0.9,0.27,0.34,0.67,0.42,0.38,0.26,0.96,0.27,0.61,0.21,0.9,0.36,0.3,0.42,0.41,0.42,0.55,0.33,0.63,0.57,0.03,0.94,0.01,1.0,1.0,1.0,1.0,0.38,0.33,0.29,0.25,0.9,0.1,0.21,0.16,0.34,0.43,0.34,0.3,0.19,0.57,0.0,0.02,0.78,0.29,1.0,0.47,0.71,0.46,0.11,0.1,0.1,0.11,0.12,0.17,0.18,0.17,0.99,0.22,0.29,0.0,0.0,0.13,0.71,0.32,0.32,0.55,0.04,0.12,0.03,0.0
34,184,8,0.01,0.53,0.72,0.31,0.05,0.18,0.43,0.51,0.32,0.5,0.0,0.0,0.17,0.31,0.1,0.29,0.6,0.83,0.55,0.18,0.18,0.25,0.2,0.06,0.44,0.19,0.04,0.67,0.58,0.73,0.13,0.67,0.3,0.52,0.47,0.74,0.23,0.63,0.61,0.65,0.67,0.61,0.07,0.07,0.14,0.0,0.46,0.45,0.05,1.0,0.0,0.14,0.2,0.22,0.27,0.03,0.04,0.04,0.05,0.82,0.1,0.52,0.46,0.53,0.48,0.59,0.37,0.27,0.53,0.5,0.02,0.78,0.41,1.0,0.79,0.23,0.67,0.28,0.07,0.08,0.09,0.13,0.27,0.3,0.29,0.58,0.29,0.56,0.01,0.0,0.09,0.71,0.64,0.88,0.84,0.02,0.25,0.21,0.0
39,1622,8,0.02,0.39,0.09,0.92,0.05,0.0,0.36,0.44,0.26,0.44,0.0,0.0,0.29,0.52,0.34,0.49,0.52,0.26,0.58,0.32,0.26,0.25,0.23,0.2,0.39,0.56,0.02,0.25,0.26,0.4,0.26,0.25,0.53,0.85,0.32,0.57,0.41,0.52,0.26,0.55,0.56,0.44,0.65,0.67,0.66,0.63,0.52,0.57,0.01,0.16,0.0,0.89,0.66,0.57,0.54,0.08,0.05,0.04,0.04,0.96,0.03,0.15,0.15,0.41,0.44,0.37,0.57,0.05,0.44,0.5,0.02,0.84,0.55,0.19,0.4,0.38,0.37,0.17,0.11,0.1,0.11,0.18,0.22,0.23,0.24,0.38,0.13,0.26,0.0,0.0,0.03,0.82,0.58,0.76,0.8,0.02,0.19,0.03,0.0
33,793,8,0.01,0.39,0.0,0.99,0.05,0.01,0.38,0.44,0.27,0.48,0.0,0.0,0.29,0.55,0.05,0.48,0.51,0.3,0.51,0.32,0.33,0.32,0.0,0.11,0.27,0.61,0.01,0.21,0.29,0.39,0.27,0.5,0.49,0.46,0.38,0.4,0.35,0.63,0.38,0.61,0.64,0.44,0.57,0.61,0.53,0.71,0.64,0.7,0.01,0.21,0.0,0.04,0.04,0.07,0.13,0.01,0.01,0.01,0.02,0.86,0.03,0.21,0.19,0.39,0.45,0.34,0.49,0.08,0.54,0.5,0.11,0.0,0.47,0.03,0.58,0.25,0.46,0.22,0.25,0.25,0.27,0.36,0.38,0.42,0.38,0.59,0.55,0.64,0.0,0.0,0.09,0.6,0.56,0.69,0.66,0.06,0.06,0.02,0.0
6,41,8,0.06,0.6,0.08,0.8,0.15,0.23,0.43,0.46,0.26,0.32,0.07,1.0,0.37,0.54,0.23,0.35,0.38,0.47,0.63,0.33,0.33,0.32,0.31,0.21,0.48,0.3,0.04,0.27,0.15,0.33,0.23,0.51,0.4,0.21,0.3,0.42,0.36,0.46,0.26,0.52,0.51,0.58,0.68,0.66,0.66,0.64,0.18,0.22,0.02,0.18,0.02,0.15,0.17,0.2,0.27,0.06,0.06,0.07,0.08,0.82,0.07,0.38,0.4,0.66,0.62,0.68,0.62,0.26,0.34,0.5,0.06,0.75,0.63,0.13,0.23,0.92,0.26,0.1,0.27,0.28,0.29,0.46,0.41,0.47,0.42,0.65,0.67,0.32,0.01,0.0,0.17,0.51,0.19,0.3,0.63,0.19,0.06,0.02,0.0
25,1255,8,0.06,0.33,0.06,0.94,0.05,0.02,0.34,0.43,0.27,0.57,0.08,1.0,0.3,0.41,0.14,0.54,0.62,0.51,0.71,0.36,0.35,0.35,0.25,0.13,0.24,0.23,0.04,0.25,0.23,0.37,0.3,0.49,0.42,0.48,0.46,0.31,0.44,0.5,0.45,0.48,0.51,0.39,0.53,0.58,0.58,0.7,0.38,0.44,0.03,0.24,0.01,0.18,0.24,0.24,0.23,0.05,0.06,0.06,0.05,0.88,0.05,0.16,0.14,0.35,0.44,0.25,0.56,0.04,0.48,0.5,0.07,0.75,0.51,0.24,0.47,0.02,0.21,0.16,0.26,0.25,0.25,0.27,0.32,0.35,0.33,0.51,0.42,0.42,0.01,0.0,0.12,0.76,0.65,0.84,0.74,0.12,0.1,0.17,0.0
48,605,8,0.03,0.44,0.03,0.92,0.07,0.1,0.34,0.46,0.23,0.09,0.05,1.0,0.61,0.9,0.31,0.53,0.09,0.08,0.18,0.6,0.49,0.48,0.47,0.33,0.37,0.49,0.01,0.1,0.1,0.16,0.57,0.14,0.85,0.34,0.13,0.15,0.58,0.56,0.24,0.56,0.58,0.47,0.8,0.82,0.89,0.7,0.5,0.57,0.0,0.06,0.01,0.42,0.42,0.52,0.56,0.08,0.07,0.08,0.08,0.9,0.06,0.12,0.13,0.48,0.57,0.35,0.6,0.12,0.39,0.5,0.05,0.68,0.55,0.11,0.34,0.92,0.2,0.28,0.26,0.25,0.25,0.33,0.34,0.43,0.36,0.27,0.54,0.18,0.0,0.0,0.07,0.43,0.14,0.08,0.26,0.09,0.08,0.02,0.0
